user_id,cluster,segment
103035,1,Low Engagement / At-Risk
103036,2,Moderate Engagement
103037,2,Moderate Engagement
103038,3,Occasional / Content-Light
103039,2,Moderate Engagement
103040,2,Moderate Engagement
103041,3,Occasional / Content-Light
103042,3,Occasional / Content-Light
103043,3,Occasional / Content-Light
103044,2,Moderate Engagement
103045,1,Low Engagement / At-Risk
103046,2,Moderate Engagement
103047,3,Occasional / Content-Light
103048,2,Moderate Engagement
103049,1,Low Engagement / At-Risk
103050,0,High Engagement
103051,0,High Engagement
103052,3,Occasional / Content-Light
103053,0,High Engagement
103054,0,High Engagement
103055,0,High Engagement
103056,3,Occasional / Content-Light
103057,0,High Engagement
103058,3,Occasional / Content-Light
103059,2,Moderate Engagement
103060,3,Occasional / Content-Light
103061,3,Occasional / Content-Light
103062,0,High Engagement
103063,2,Moderate Engagement
103064,0,High Engagement
103065,1,Low Engagement / At-Risk
103066,3,Occasional / Content-Light
103067,0,High Engagement
103068,0,High Engagement
103069,1,Low Engagement / At-Risk
103070,2,Moderate Engagement
103071,0,High Engagement
103072,3,Occasional / Content-Light
103073,1,Low Engagement / At-Risk
103074,3,Occasional / Content-Light
103075,0,High Engagement
103076,0,High Engagement
103077,2,Moderate Engagement
103078,2,Moderate Engagement
103079,2,Moderate Engagement
103080,0,High Engagement
103081,2,Moderate Engagement
103082,1,Low Engagement / At-Risk
103083,1,Low Engagement / At-Risk
103084,2,Moderate Engagement
103085,2,Moderate Engagement
103086,1,Low Engagement / At-Risk
103087,0,High Engagement
103088,2,Moderate Engagement
103089,2,Moderate Engagement
103090,0,High Engagement
103091,1,Low Engagement / At-Risk
103092,3,Occasional / Content-Light
103093,0,High Engagement
103094,3,Occasional / Content-Light
103095,1,Low Engagement / At-Risk
103096,2,Moderate Engagement
103097,2,Moderate Engagement
103098,0,High Engagement
103099,2,Moderate Engagement
103100,0,High Engagement
103101,0,High Engagement
103102,0,High Engagement
103103,0,High Engagement
103104,3,Occasional / Content-Light
103105,2,Moderate Engagement
103106,3,Occasional / Content-Light
103107,1,Low Engagement / At-Risk
103108,3,Occasional / Content-Light
103109,1,Low Engagement / At-Risk
103110,1,Low Engagement / At-Risk
103111,0,High Engagement
103112,1,Low Engagement / At-Risk
103113,1,Low Engagement / At-Risk
103114,0,High Engagement
103115,0,High Engagement
103116,0,High Engagement
103117,0,High Engagement
103118,2,Moderate Engagement
103119,1,Low Engagement / At-Risk
103120,1,Low Engagement / At-Risk
103121,0,High Engagement
103122,1,Low Engagement / At-Risk
103123,1,Low Engagement / At-Risk
103124,2,Moderate Engagement
103125,0,High Engagement
103126,0,High Engagement
103127,1,Low Engagement / At-Risk
103128,0,High Engagement
103129,3,Occasional / Content-Light
103130,0,High Engagement
103131,1,Low Engagement / At-Risk
103132,0,High Engagement
103133,1,Low Engagement / At-Risk
103134,3,Occasional / Content-Light
103135,2,Moderate Engagement
103136,2,Moderate Engagement
103137,0,High Engagement
103138,3,Occasional / Content-Light
103139,0,High Engagement
103140,3,Occasional / Content-Light
103141,0,High Engagement
103142,2,Moderate Engagement
103143,2,Moderate Engagement
103144,0,High Engagement
103145,1,Low Engagement / At-Risk
103146,1,Low Engagement / At-Risk
103147,2,Moderate Engagement
103148,2,Moderate Engagement
103149,3,Occasional / Content-Light
103150,0,High Engagement
103151,0,High Engagement
103152,0,High Engagement
103153,2,Moderate Engagement
103154,3,Occasional / Content-Light
103155,0,High Engagement
103156,0,High Engagement
103157,2,Moderate Engagement
103158,0,High Engagement
103159,0,High Engagement
103160,1,Low Engagement / At-Risk
103161,3,Occasional / Content-Light
103162,1,Low Engagement / At-Risk
103163,1,Low Engagement / At-Risk
103164,0,High Engagement
103165,1,Low Engagement / At-Risk
103166,0,High Engagement
103167,3,Occasional / Content-Light
103168,1,Low Engagement / At-Risk
103169,3,Occasional / Content-Light
103170,3,Occasional / Content-Light
103171,3,Occasional / Content-Light
103172,1,Low Engagement / At-Risk
103173,3,Occasional / Content-Light
103174,0,High Engagement
103175,0,High Engagement
103176,0,High Engagement
103177,0,High Engagement
103178,0,High Engagement
103179,2,Moderate Engagement
103180,1,Low Engagement / At-Risk
103181,0,High Engagement
103182,0,High Engagement
103183,0,High Engagement
103184,2,Moderate Engagement
103185,3,Occasional / Content-Light
103186,2,Moderate Engagement
103187,1,Low Engagement / At-Risk
103188,1,Low Engagement / At-Risk
103189,1,Low Engagement / At-Risk
103190,0,High Engagement
103191,2,Moderate Engagement
103192,1,Low Engagement / At-Risk
103193,0,High Engagement
103194,3,Occasional / Content-Light
103195,0,High Engagement
103196,3,Occasional / Content-Light
103197,1,Low Engagement / At-Risk
103198,0,High Engagement
103199,3,Occasional / Content-Light
103200,1,Low Engagement / At-Risk
103201,2,Moderate Engagement
103202,2,Moderate Engagement
103203,3,Occasional / Content-Light
103204,0,High Engagement
103205,0,High Engagement
103206,0,High Engagement
103207,2,Moderate Engagement
103208,0,High Engagement
103209,1,Low Engagement / At-Risk
103210,3,Occasional / Content-Light
103211,1,Low Engagement / At-Risk
103212,3,Occasional / Content-Light
103213,1,Low Engagement / At-Risk
103214,3,Occasional / Content-Light
103215,2,Moderate Engagement
103216,0,High Engagement
103217,3,Occasional / Content-Light
103218,0,High Engagement
103219,0,High Engagement
103220,3,Occasional / Content-Light
103221,1,Low Engagement / At-Risk
103222,1,Low Engagement / At-Risk
103223,2,Moderate Engagement
103224,2,Moderate Engagement
103225,0,High Engagement
103226,0,High Engagement
103227,3,Occasional / Content-Light
103228,0,High Engagement
103229,2,Moderate Engagement
103230,2,Moderate Engagement
103231,2,Moderate Engagement
103232,0,High Engagement
103233,0,High Engagement
103234,0,High Engagement
103235,0,High Engagement
103236,1,Low Engagement / At-Risk
103237,0,High Engagement
103238,1,Low Engagement / At-Risk
103239,0,High Engagement
103240,1,Low Engagement / At-Risk
103241,0,High Engagement
103242,3,Occasional / Content-Light
103243,0,High Engagement
103244,1,Low Engagement / At-Risk
103245,0,High Engagement
103246,1,Low Engagement / At-Risk
103247,2,Moderate Engagement
103248,0,High Engagement
103249,1,Low Engagement / At-Risk
103250,3,Occasional / Content-Light
103251,0,High Engagement
103252,2,Moderate Engagement
103253,0,High Engagement
103254,0,High Engagement
103255,1,Low Engagement / At-Risk
103256,0,High Engagement
103257,1,Low Engagement / At-Risk
103258,2,Moderate Engagement
103259,1,Low Engagement / At-Risk
103260,2,Moderate Engagement
103261,0,High Engagement
103262,1,Low Engagement / At-Risk
103263,3,Occasional / Content-Light
103264,3,Occasional / Content-Light
103265,3,Occasional / Content-Light
103266,0,High Engagement
103267,0,High Engagement
103268,1,Low Engagement / At-Risk
103269,3,Occasional / Content-Light
103270,2,Moderate Engagement
103271,2,Moderate Engagement
103272,0,High Engagement
103273,0,High Engagement
103274,0,High Engagement
103275,0,High Engagement
103276,0,High Engagement
103277,1,Low Engagement / At-Risk
103278,0,High Engagement
103279,2,Moderate Engagement
103280,2,Moderate Engagement
103281,1,Low Engagement / At-Risk
103282,3,Occasional / Content-Light
103283,0,High Engagement
103284,0,High Engagement
103285,2,Moderate Engagement
103286,1,Low Engagement / At-Risk
103287,2,Moderate Engagement
103288,0,High Engagement
103289,0,High Engagement
103290,2,Moderate Engagement
103291,2,Moderate Engagement
103292,0,High Engagement
103293,1,Low Engagement / At-Risk
103294,1,Low Engagement / At-Risk
103295,1,Low Engagement / At-Risk
103296,1,Low Engagement / At-Risk
103297,2,Moderate Engagement
103298,0,High Engagement
103299,1,Low Engagement / At-Risk
103300,1,Low Engagement / At-Risk
103301,0,High Engagement
103302,3,Occasional / Content-Light
103303,0,High Engagement
103304,0,High Engagement
103305,3,Occasional / Content-Light
103306,3,Occasional / Content-Light
103307,0,High Engagement
103308,1,Low Engagement / At-Risk
103309,1,Low Engagement / At-Risk
103310,0,High Engagement
103311,2,Moderate Engagement
103312,1,Low Engagement / At-Risk
103313,2,Moderate Engagement
103314,3,Occasional / Content-Light
103315,3,Occasional / Content-Light
103316,2,Moderate Engagement
103317,1,Low Engagement / At-Risk
103318,0,High Engagement
103319,0,High Engagement
103320,1,Low Engagement / At-Risk
103321,2,Moderate Engagement
103322,3,Occasional / Content-Light
103323,3,Occasional / Content-Light
103324,3,Occasional / Content-Light
103325,3,Occasional / Content-Light
103326,2,Moderate Engagement
103327,1,Low Engagement / At-Risk
103328,0,High Engagement
103329,0,High Engagement
103330,2,Moderate Engagement
103331,2,Moderate Engagement
103332,0,High Engagement
103333,0,High Engagement
103334,0,High Engagement
103335,3,Occasional / Content-Light
103336,0,High Engagement
103337,3,Occasional / Content-Light
103338,1,Low Engagement / At-Risk
103339,0,High Engagement
103340,3,Occasional / Content-Light
103341,0,High Engagement
103342,1,Low Engagement / At-Risk
103343,2,Moderate Engagement
103344,3,Occasional / Content-Light
103345,3,Occasional / Content-Light
103346,3,Occasional / Content-Light
103347,1,Low Engagement / At-Risk
103348,1,Low Engagement / At-Risk
103349,0,High Engagement
103350,2,Moderate Engagement
103351,2,Moderate Engagement
103352,3,Occasional / Content-Light
103353,2,Moderate Engagement
103354,3,Occasional / Content-Light
103355,0,High Engagement
103356,2,Moderate Engagement
103357,0,High Engagement
103358,0,High Engagement
103359,2,Moderate Engagement
103360,2,Moderate Engagement
103361,0,High Engagement
103362,3,Occasional / Content-Light
103363,3,Occasional / Content-Light
103364,3,Occasional / Content-Light
103365,0,High Engagement
103366,0,High Engagement
103367,0,High Engagement
103368,0,High Engagement
103369,1,Low Engagement / At-Risk
103370,3,Occasional / Content-Light
103371,0,High Engagement
103372,2,Moderate Engagement
103373,3,Occasional / Content-Light
103374,2,Moderate Engagement
103375,1,Low Engagement / At-Risk
103376,2,Moderate Engagement
103377,1,Low Engagement / At-Risk
103378,0,High Engagement
103379,1,Low Engagement / At-Risk
103380,0,High Engagement
103381,0,High Engagement
103382,1,Low Engagement / At-Risk
103383,0,High Engagement
103384,1,Low Engagement / At-Risk
103385,1,Low Engagement / At-Risk
103386,1,Low Engagement / At-Risk
103387,0,High Engagement
103388,0,High Engagement
103389,0,High Engagement
103390,0,High Engagement
103391,0,High Engagement
103392,2,Moderate Engagement
103393,0,High Engagement
103394,1,Low Engagement / At-Risk
103395,2,Moderate Engagement
103396,1,Low Engagement / At-Risk
103397,2,Moderate Engagement
103398,0,High Engagement
103399,3,Occasional / Content-Light
103400,2,Moderate Engagement
103401,1,Low Engagement / At-Risk
103402,1,Low Engagement / At-Risk
103403,1,Low Engagement / At-Risk
103404,0,High Engagement
103405,0,High Engagement
103406,3,Occasional / Content-Light
103407,2,Moderate Engagement
103408,1,Low Engagement / At-Risk
103409,0,High Engagement
103410,0,High Engagement
103411,0,High Engagement
103412,3,Occasional / Content-Light
103413,3,Occasional / Content-Light
103414,0,High Engagement
103415,2,Moderate Engagement
103416,3,Occasional / Content-Light
103417,0,High Engagement
103418,0,High Engagement
103419,2,Moderate Engagement
103420,2,Moderate Engagement
103421,2,Moderate Engagement
103422,0,High Engagement
103423,1,Low Engagement / At-Risk
103424,1,Low Engagement / At-Risk
103425,3,Occasional / Content-Light
103426,1,Low Engagement / At-Risk
103427,0,High Engagement
103428,3,Occasional / Content-Light
103429,0,High Engagement
103430,0,High Engagement
103431,0,High Engagement
103432,3,Occasional / Content-Light
103433,1,Low Engagement / At-Risk
103434,3,Occasional / Content-Light
103435,1,Low Engagement / At-Risk
103436,3,Occasional / Content-Light
103437,0,High Engagement
103438,1,Low Engagement / At-Risk
103439,2,Moderate Engagement
103440,3,Occasional / Content-Light
103441,0,High Engagement
103442,1,Low Engagement / At-Risk
103443,0,High Engagement
103444,3,Occasional / Content-Light
103445,3,Occasional / Content-Light
103446,2,Moderate Engagement
103447,3,Occasional / Content-Light
103448,2,Moderate Engagement
103449,1,Low Engagement / At-Risk
103450,3,Occasional / Content-Light
103451,2,Moderate Engagement
103452,1,Low Engagement / At-Risk
103453,2,Moderate Engagement
103454,1,Low Engagement / At-Risk
103455,2,Moderate Engagement
103456,0,High Engagement
103457,1,Low Engagement / At-Risk
103458,0,High Engagement
103459,2,Moderate Engagement
103460,0,High Engagement
103461,1,Low Engagement / At-Risk
103462,2,Moderate Engagement
103463,1,Low Engagement / At-Risk
103464,3,Occasional / Content-Light
103465,0,High Engagement
103466,0,High Engagement
103467,1,Low Engagement / At-Risk
103468,2,Moderate Engagement
103469,0,High Engagement
103470,2,Moderate Engagement
103471,0,High Engagement
103472,3,Occasional / Content-Light
103473,1,Low Engagement / At-Risk
103474,1,Low Engagement / At-Risk
103475,2,Moderate Engagement
103476,3,Occasional / Content-Light
103477,2,Moderate Engagement
103478,1,Low Engagement / At-Risk
103479,2,Moderate Engagement
103480,1,Low Engagement / At-Risk
103481,0,High Engagement
103482,2,Moderate Engagement
103483,1,Low Engagement / At-Risk
103484,0,High Engagement
103485,0,High Engagement
103486,1,Low Engagement / At-Risk
103487,0,High Engagement
103488,1,Low Engagement / At-Risk
103489,0,High Engagement
103490,1,Low Engagement / At-Risk
103491,2,Moderate Engagement
103492,0,High Engagement
103493,3,Occasional / Content-Light
103494,0,High Engagement
103495,0,High Engagement
103496,1,Low Engagement / At-Risk
103497,2,Moderate Engagement
103498,2,Moderate Engagement
103499,1,Low Engagement / At-Risk
103500,3,Occasional / Content-Light
103501,3,Occasional / Content-Light
103502,1,Low Engagement / At-Risk
103503,0,High Engagement
103504,0,High Engagement
103505,3,Occasional / Content-Light
103506,2,Moderate Engagement
103507,3,Occasional / Content-Light
103508,1,Low Engagement / At-Risk
103509,3,Occasional / Content-Light
103510,0,High Engagement
103511,0,High Engagement
103512,0,High Engagement
103513,0,High Engagement
103514,2,Moderate Engagement
103515,0,High Engagement
103516,0,High Engagement
103517,1,Low Engagement / At-Risk
103518,2,Moderate Engagement
103519,1,Low Engagement / At-Risk
103520,0,High Engagement
103521,3,Occasional / Content-Light
103522,0,High Engagement
103523,1,Low Engagement / At-Risk
103524,0,High Engagement
103525,0,High Engagement
103526,0,High Engagement
103527,0,High Engagement
103528,2,Moderate Engagement
103529,3,Occasional / Content-Light
103530,1,Low Engagement / At-Risk
103531,3,Occasional / Content-Light
103532,0,High Engagement
103533,2,Moderate Engagement
103534,2,Moderate Engagement
103535,0,High Engagement
103536,2,Moderate Engagement
103537,0,High Engagement
103538,1,Low Engagement / At-Risk
103539,2,Moderate Engagement
103540,0,High Engagement
103541,1,Low Engagement / At-Risk
103542,3,Occasional / Content-Light
103543,1,Low Engagement / At-Risk
103544,3,Occasional / Content-Light
103545,0,High Engagement
103546,0,High Engagement
103547,0,High Engagement
103548,1,Low Engagement / At-Risk
103549,0,High Engagement
